filename,len_in_sec,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,MOS_SSL,MOS_COL,MOS_DISC,MOS_LOUD,MOS_NOISE,MOS_REVERB,MOS_SIG,MOS_OVRL
/home/alexis/_MixedDataset/train_clean/LJ008-0232.wav,9.4228125,3.8595881,4.320109,4.1439667,4.213741388355274,4.613985029806607,4.349289308482937,3.9990385,4.5242095,4.3034086,4.625786,4.3947225,4.590059,4.580734,3.648289680480957,3.583667278289795,3.624135971069336,3.546966552734375,3.773242473602295,3.487910270690918,3.0255625247955322
/home/alexis/_MixedDataset/train_clean/LJ010-0238.wav,4.953,4.116369,4.4096823,4.4920335,4.462014258989472,4.69041979413908,4.653543241911541,4.1241302,4.58755,4.2062016,4.721365,4.4677796,4.694403,4.594116,3.222822427749634,3.4228627681732178,4.114683151245117,3.918604850769043,3.3956360816955566,3.2570321559906006,3.0402004718780518
/home/alexis/_MixedDataset/train_clean/LJ010-0214.wav,9.9336875,4.0335927,4.3939304,4.410963,4.382829297659546,4.677101993657147,4.5871477200858894,4.003615,4.63153,4.0446916,4.647561,4.387671,4.710527,4.5425773,3.4706709384918213,3.9953579902648926,4.265189170837402,4.360017776489258,3.797497272491455,3.767197608947754,3.259969472885132
/home/alexis/_MixedDataset/train_clean/LJ038-0255.wav,2.0156875,3.9208305,4.258546,4.3702197,4.272839130546461,4.560208011957436,4.5479187141203825,3.7637973,4.582541,3.885068,4.444524,3.982832,4.444158,4.5367827,3.789771318435669,3.9323971271514893,3.4264681339263916,3.973705768585205,3.9565658569335938,3.576042652130127,3.356013536453247
/home/alexis/_MixedDataset/train_clean/LJ023-0072.wav,9.2255,3.75916,4.247414,3.984979,4.114579769723065,4.550717310740633,4.1953746095411795,3.9863453,4.5614414,4.080045,4.582537,4.2500024,4.612179,4.2279215,3.921492099761963,3.7215752601623535,3.6896986961364746,4.53100061416626,3.925292730331421,3.392455577850342,3.1873161792755127
/home/alexis/_MixedDataset/train_clean/LJ008-0302.wav,8.645,2.8723476,4.050061,2.940768,3.1930973235636935,4.3732265424069645,3.0483377240514393,3.8544633,4.3954563,3.9125495,4.4809456,4.181642,4.598304,4.1823874,3.922050952911377,3.6351265907287598,3.8817059993743896,4.109069347381592,3.8553543090820312,3.5591983795166016,3.279576539993286
/home/alexis/_MixedDataset/train_clean/LJ016-0150.wav,7.19375,3.6868203,4.1477137,4.0018606,4.041208930091745,4.460988455658479,4.208757655702222,4.15092,4.574175,3.9466772,4.6358094,4.3736434,4.6088514,4.6552777,4.158600807189941,3.884403705596924,3.790238618850708,4.223073482513428,3.7394847869873047,3.648493766784668,3.278862714767456
/home/alexis/_MixedDataset/train_clean/LJ022-0142.wav,5.0110625,3.7596896,4.10831,4.2200336,4.1151055580441795,4.426656345341398,4.419857650158253,4.073572,4.5948625,4.3079624,4.567999,4.206013,4.596812,4.587207,4.301008224487305,4.073265552520752,3.9892024993896484,4.229351043701172,3.959228754043579,4.272770881652832,3.8285446166992188
/home/alexis/_MixedDataset/train_clean/LJ049-0098.wav,9.597,3.8833148,4.161552,4.3951263,4.237003300844436,4.474597921014887,4.573841553406201,3.9046526,4.4680395,4.0310283,4.6869125,4.453095,4.6305075,4.629986,3.685840606689453,3.3407819271087646,3.7863879203796387,3.4480068683624268,3.870133638381958,3.2759013175964355,2.989623785018921
/home/alexis/_MixedDataset/train_clean/LJ049-0051.wav,2.4916875,2.7588592,4.0932994,2.4460158,3.071605105061101,4.413038901462527,2.4873301253489535,4.1095243,3.8226151,3.405638,4.2920656,3.659791,3.8677309,4.702936,4.193696975708008,3.2808115482330322,3.765432834625244,3.7905092239379883,3.58738374710083,3.6396074295043945,3.1899876594543457
/home/alexis/_MixedDataset/train_clean/LJ038-0125.wav,9.20225,4.1701546,4.4430733,4.554457,4.51302177241667,4.718474661665842,4.7026345205534374,4.06938,4.530842,3.8930774,4.590888,4.3100553,4.662068,4.488628,4.026341438293457,3.93192195892334,3.5507919788360596,4.146604061126709,4.1952805519104,4.180718898773193,3.579047203063965
/home/alexis/_MixedDataset/train_clean/LJ038-0148.wav,2.3755625,4.0954847,4.359239,4.545121,4.442114015554031,4.647584662893982,4.6954082925352925,3.9154005,4.5632954,3.794748,4.465113,4.1629004,4.541476,4.611572,3.748300790786743,4.1919026374816895,3.2112081050872803,4.21938943862915,3.367467164993286,3.5724682807922363,3.4394783973693848
/home/alexis/_MixedDataset/train_clean/LJ010-0196.wav,6.288125,4.0775123,4.3491073,4.4623237,4.424942524491823,4.638913399778837,4.629450328312679,4.046213,4.651518,4.1156836,4.6242213,4.266149,4.615159,4.5979204,3.6978650093078613,3.3640429973602295,3.977032423019409,3.831329822540283,3.6414947509765625,3.6397650241851807,3.3186700344085693
/home/alexis/_MixedDataset/train_clean/LJ014-0136.wav,5.9630625,4.1884303,4.403948,4.5480094,4.530234776539457,4.685574729497272,4.697537222768268,4.043356,4.6322174,4.087853,4.6572065,4.455595,4.646782,4.6108766,3.8476476669311523,3.8050220012664795,4.311844825744629,3.6283271312713623,4.442991733551025,3.837644100189209,3.543247699737549
/home/alexis/_MixedDataset/train_clean/LJ048-0153.wav,8.8771875,3.325348,3.9189148,3.7075899,3.6725471586033787,4.251574337537052,3.9001138992542783,4.019656,4.5722346,4.061024,4.568166,4.2899213,4.619509,4.46767,3.70068359375,4.154759407043457,3.986001968383789,4.486429214477539,3.96476411819458,3.96512508392334,3.569312572479248
/home/alexis/_MixedDataset/train_clean/LJ016-0407.wav,2.538125,2.6745903,3.822912,2.5430648,2.979729276773805,4.160415246827983,2.5955774583090365,3.9088712,4.3330464,3.7930725,4.4468107,4.0222006,4.38569,4.663694,3.4550461769104004,3.5330426692962646,3.6997249126434326,4.056515216827393,3.7023379802703857,3.471607208251953,3.1379525661468506
/home/alexis/_MixedDataset/train_clean/LJ024-0002.wav,5.24325,4.094902,4.378172,4.5125394,4.441558013093425,4.663725492095512,4.669868923613281,3.9120312,4.1892147,3.6507487,4.1943827,3.987095,4.4173756,4.3080654,3.7342262268066406,3.5146820545196533,3.637470245361328,4.006194114685059,3.7304792404174805,3.303593635559082,3.039200782775879
/home/alexis/_MixedDataset/train_clean/LJ008-0158.wav,8.8888125,4.2650833,4.4809217,4.6145287,4.602000516537211,4.749740986790122,4.748059206525823,4.007603,4.682892,4.178193,4.72763,4.4700665,4.6967225,4.448591,3.7524659633636475,4.130767822265625,3.597001791000366,4.351491928100586,4.509108543395996,4.331335067749023,3.815736770629883
/home/alexis/_MixedDataset/train_clean/LJ037-0055.wav,4.76725,4.1681814,4.4291053,4.5509686,4.511156808214064,4.70676812530957,4.699939152771313,4.064967,4.343749,3.9938219,4.713885,4.242893,4.496494,4.777313,4.3102030754089355,4.10491943359375,4.082382678985596,4.010863304138184,4.113991737365723,4.130002975463867,3.7713072299957275
/home/alexis/_MixedDataset/train_clean/LJ004-0246.wav,7.3795,3.853667,4.3406167,3.983752,4.207716203103861,4.631496316017737,4.192433424931078,4.010259,4.1349344,3.7029693,4.4295063,3.819068,4.3597736,4.509229,3.6830224990844727,4.030136585235596,3.616166353225708,4.314694881439209,3.788386821746826,4.190741062164307,3.7889761924743652
/home/alexis/_MixedDataset/train_clean/LJ035-0174.wav,6.19525,4.127209,4.384644,4.5804787,4.47229910707972,4.669190285727347,4.72227861884713,3.8367646,3.598163,3.8338628,3.2622814,3.6775439,4.3067255,4.6090612,3.751046657562256,3.8913471698760986,3.790837287902832,3.5597457885742188,3.9577088356018066,3.7395782470703125,3.348517894744873
/home/alexis/_MixedDataset/train_clean/LJ039-0194.wav,2.8980625,3.5571644,4.0481424,3.931892,3.9114044933853345,4.3716605555928325,4.13636585873486,3.7059603,4.679205,4.332178,4.761283,4.489397,4.589653,4.4146576,3.812903881072998,3.341531753540039,4.081030368804932,3.942044258117676,3.649003505706787,3.2714734077453613,2.8316359519958496
/home/alexis/_MixedDataset/train_clean/LJ025-0067.wav,6.021125,4.223403,4.5007515,4.529642,4.562777030443219,4.766148125018528,4.6814614106078265,4.051789,4.721903,4.378614,4.84678,4.5645394,4.756038,4.610096,4.740949630737305,3.6545329093933105,3.9863414764404297,4.742061614990234,4.60317850112915,3.979487180709839,3.661895751953125
/home/alexis/_MixedDataset/train_clean/LJ032-0006.wav,6.3461875,3.9227488,4.197019,4.470036,4.275464351069021,4.506094308466476,4.6357320763560015,4.1407223,4.7538323,4.18835,4.735691,4.4358873,4.7339826,4.554154,3.6386075019836426,3.238175868988037,2.9564578533172607,3.6467230319976807,3.4816555976867676,3.12249755859375,2.725165843963623
/home/alexis/_MixedDataset/train_clean/LJ036-0108.wav,7.1705,3.9728546,4.2224984,4.4613924,4.324183003204078,4.528753373267621,4.628703884746349,4.094372,4.692977,4.0019345,4.6802444,4.465012,4.6705775,4.6507826,3.9452879428863525,3.946726083755493,3.7544782161712646,3.7909152507781982,4.27156925201416,3.712531089782715,3.3260467052459717
/home/alexis/_MixedDataset/train_clean/LJ020-0044.wav,5.521875,3.887045,4.2096467,4.387864,4.2404719454721835,4.517174557251759,4.5671443106039655,4.0129523,4.495655,4.008484,4.7038155,4.5136523,4.638584,4.500689,3.913909673690796,3.591914653778076,3.396040916442871,4.075962543487549,3.3561182022094727,3.3873207569122314,2.9604415893554688
/home/alexis/_MixedDataset/train_clean/LJ041-0143.wav,7.46075,4.108699,4.3493342,4.511626,4.454416671520514,4.638671525436793,4.66878696485869,4.143481,4.477524,3.7237456,4.619267,4.253695,4.5677786,4.59204,4.0868821144104,3.6833434104919434,4.076905727386475,4.290099143981934,4.151043891906738,3.9289088249206543,3.5261688232421875
/home/alexis/_MixedDataset/train_clean/LJ048-0127.wav,5.359375,3.9588315,4.2316065,4.405782,4.3106114582783785,4.536815587995678,4.582806584297371,3.8684402,4.581594,4.065216,4.5098844,4.145576,4.5767307,4.623037,3.95255708694458,3.781324863433838,3.866406202316284,3.849822998046875,4.063035011291504,3.991030693054199,3.6099441051483154
/home/alexis/_MixedDataset/train_clean/LJ028-0257.wav,6.6248125,3.7578404,4.1617937,4.109968,4.113121132439616,4.474474161751221,4.31570012264669,3.9160361,4.472453,3.945279,4.546694,4.2685237,4.527508,4.2614293,3.9316258430480957,3.8898568153381348,3.8296310901641846,3.7963359355926514,4.5692243576049805,3.9685394763946533,3.526573419570923
/home/alexis/_MixedDataset/train_clean/LJ050-0069.wav,6.9499375,3.796929,4.1583757,4.3028784,4.150777839111964,4.471637804415741,4.4827823185605045,4.0956306,4.699795,4.1086965,4.6673455,4.3284073,4.667414,4.529923,3.8600850105285645,3.947326421737671,3.748429298400879,3.6550822257995605,3.434572458267212,3.475816249847412,3.06816029548645
/home/alexis/_MixedDataset/train_clean/LJ008-0091.wav,7.158875,3.7101765,4.056184,4.122875,4.065124047173752,4.378962559410107,4.325817220634784,3.8505878,4.555665,4.0397644,4.6701875,4.34189,4.608948,4.6875267,4.000018119812012,4.038915157318115,3.342132568359375,4.003457546234131,3.6300926208496094,3.643909454345703,3.2619268894195557
/home/alexis/_MixedDataset/train_clean/LJ022-0064.wav,5.1735625,3.7397687,4.1275296,4.1942234,4.09530419499459,4.444027114243846,4.3961494774989305,3.8868206,4.058362,3.434792,4.0620375,3.7683508,4.254412,4.645223,4.015383243560791,3.5784971714019775,4.104726791381836,3.7353515625,4.4125165939331055,3.536269426345825,3.1608974933624268
/home/alexis/_MixedDataset/train_clean/LJ032-0016.wav,3.583,3.8096728,4.111397,4.3826404,4.164380456581161,4.42904266861857,4.563111350350827,3.8251595,4.3563724,3.9699414,4.3649254,4.209741,4.474386,4.8025713,3.6546201705932617,3.483635187149048,3.802443027496338,3.613617181777954,3.946845531463623,3.2998247146606445,2.8913025856018066
/home/alexis/_MixedDataset/train_clean/LJ008-0271.wav,2.7006875,3.7136965,4.386648,3.8296952,4.069322729485964,4.670927083079496,4.03761058853374,3.9403508,4.6361327,3.532009,4.648683,4.404508,4.650102,4.6890926,4.1329240798950195,4.408816814422607,4.552181720733643,3.396341323852539,4.070314884185791,3.8510966300964355,3.222083806991577
/home/alexis/_MixedDataset/train_clean/LJ004-0010.wav,4.5001875,3.0312884,3.9017189,3.180014,3.364190565824351,4.235350025210271,3.321956030060072,4.0132337,4.5103927,3.577935,4.6079917,4.3025737,4.6494956,4.479847,3.440976858139038,3.456512212753296,3.722520351409912,3.290651559829712,3.5642731189727783,3.299591064453125,2.994513988494873
/home/alexis/_MixedDataset/train_clean/LJ011-0223.wav,6.61325,3.8029194,4.1104155,4.3019204,4.157662246447417,4.428312716691787,4.492579649119159,4.136354,4.4660044,4.049965,4.7991414,4.40218,4.582979,4.6091447,3.751844882965088,3.97993803024292,3.8027799129486084,4.001959800720215,3.9088282585144043,3.9203429222106934,3.3782594203948975
/home/alexis/_MixedDataset/train_clean/LJ049-0154.wav,1.7021875,3.4551501,4.113962,3.7367163,3.8069690886768655,4.431658849646333,3.935653104973505,3.5251117,4.09148,3.4981406,4.288185,3.7555566,4.301003,4.8012643,3.6143696308135986,3.7325937747955322,3.677523612976074,4.01386833190918,3.918682813644409,3.7891335487365723,3.4532017707824707
/home/alexis/_MixedDataset/train_clean/LJ004-0239.wav,3.71075,3.4614475,4.193397,3.6316953,3.8139622634761414,4.502874772062838,3.826212605642218,4.164523,4.333951,4.1919208,4.6656337,4.1504745,4.3775544,4.371664,3.80299711227417,4.452308177947998,3.4851596355438232,4.258157253265381,3.917109966278076,3.3861513137817383,3.2164463996887207
/home/alexis/_MixedDataset/train_clean/LJ023-0087.wav,7.2981875,4.1994762,4.446723,4.5091114,4.540620845485626,4.721503763950001,4.665980973515834,4.130408,4.1932783,4.1745057,4.5381136,4.140382,4.40861,4.526552,4.131702899932861,4.0361504554748535,3.6537857055664062,3.9752352237701416,4.204288005828857,3.9849488735198975,3.625171422958374
/home/alexis/_MixedDataset/train_clean/LJ018-0113.wav,7.2981875,4.018757,4.335795,4.405158,4.3681188661621215,4.627204773793037,4.58011742002723,4.266982,4.636568,4.0225754,4.6125803,4.3943253,4.6757746,4.603244,4.214756488800049,3.738069772720337,4.034420967102051,4.0631256103515625,4.377584457397461,3.7796058654785156,3.384977102279663
/home/alexis/_MixedDataset/train_clean/LJ029-0036.wav,2.364,3.9146879,4.334495,4.257522,4.267663153856516,4.626375322462513,4.45384717647971,3.718578,4.8076587,3.4877694,4.72307,4.388146,4.6921186,4.7270174,3.2150561809539795,3.4580464363098145,4.057330131530762,3.486693859100342,4.1082844734191895,3.678910255432129,3.137617588043213
/home/alexis/_MixedDataset/train_clean/LJ017-0259.wav,8.9468125,4.0241933,4.2230763,4.620742,4.37303823271299,4.528062973062862,4.751809076643963,4.107158,4.3632565,4.1034064,4.6484423,4.480767,4.57441,4.4859905,3.7237629890441895,3.954533338546753,3.435883045196533,4.3937273025512695,4.008559703826904,3.522301435470581,3.078662872314453
/home/alexis/_MixedDataset/train_clean/LJ029-0154.wav,2.9676875,2.6820927,3.6732988,2.8789654,2.9879181974652047,4.013731372465825,2.9778143603665,3.8287554,4.4895487,3.648617,4.4661365,4.126002,4.5917683,4.8141522,3.8630640506744385,4.0636396408081055,3.387256145477295,4.112689018249512,4.011326789855957,3.4397025108337402,2.9934334754943848
/home/alexis/_MixedDataset/train_clean/LJ004-0136.wav,7.0544375,4.072011,4.3209147,4.595992,4.419422366962634,4.614404026522417,4.732974035251562,4.1274676,4.22616,3.9876015,4.5240073,4.108411,4.436596,4.5492134,3.3316335678100586,4.043641090393066,3.4182772636413574,4.497506618499756,3.5845189094543457,3.4744961261749268,3.1065328121185303
/home/alexis/_MixedDataset/train_clean/LJ046-0237.wav,5.336125,4.2635345,4.499468,4.630758,4.600729049236291,4.765307141925623,4.760120952564114,3.7650425,4.7251563,4.0366697,4.777184,4.323668,4.6159673,4.567086,3.964592695236206,3.908522605895996,3.435333728790283,3.7879533767700195,4.014174461364746,3.5762743949890137,3.1332130432128906
/home/alexis/_MixedDataset/train_clean/LJ019-0248.wav,8.0064375,3.6289177,4.073348,3.9950085,3.9833127765499663,4.393830733048572,4.1998454247401735,4.3190055,4.5188603,4.018617,4.6505055,4.304087,4.598088,4.6003637,3.4300458431243896,3.430445909500122,3.7078332901000977,3.9828367233276367,3.797396421432495,3.389430046081543,2.922816514968872
/home/alexis/_MixedDataset/train_clean/LJ037-0242.wav,7.286625,4.056108,4.3295283,4.4446435,4.404266169154965,4.622027867720383,4.613983542872923,4.05507,4.5001125,4.1530566,4.572978,4.2783933,4.564162,4.682946,4.333691596984863,4.180418968200684,3.6167612075805664,4.1060357093811035,3.922661781311035,3.807546854019165,3.516112804412842
/home/alexis/_MixedDataset/train_clean/LJ046-0039.wav,9.5505625,3.8095515,4.18647,4.097161,4.164476456612791,4.49684173547782,4.304846835587114,4.192469,4.622533,4.036609,4.6823416,4.4223876,4.6904626,4.64169,4.407489776611328,3.8243227005004883,3.887725353240967,4.215444564819336,4.146942138671875,3.742737293243408,3.376103639602661
/home/alexis/_MixedDataset/train_clean/LJ042-0201.wav,5.4058125,4.2132244,4.4299917,4.676422,4.553610197574942,4.707512301830989,4.793149384335249,3.9495711,4.6345477,4.1828218,4.6802816,4.412926,4.6798425,4.4785223,4.107318878173828,3.0394015312194824,4.111908912658691,4.380509376525879,3.849257707595825,3.156507730484009,2.755589008331299
/home/alexis/_MixedDataset/train_clean/LJ017-0165.wav,5.92825,3.3691955,3.9219198,3.684825,3.718552481380493,4.2542966894069565,3.8808815279112023,3.9563894,4.4877086,4.1213756,4.622254,4.2909017,4.57372,4.469657,3.149193525314331,4.362817764282227,3.0843207836151123,3.458125352859497,3.6133737564086914,3.539806604385376,3.1255226135253906
/home/alexis/_MixedDataset/train_clean/LJ028-0190.wav,5.6960625,2.8227499,4.031845,2.7266922,3.1406807760675814,4.35680416988369,2.8041270180053655,4.0844593,4.350313,4.070472,4.519319,4.1758156,4.5267644,4.4109764,3.699204683303833,3.5230605602264404,3.711350202560425,3.7648730278015137,3.7467660903930664,3.399890422821045,3.0659632682800293
/home/alexis/_MixedDataset/train_clean/LJ006-0011.wav,9.3531875,4.077336,4.4589667,4.3825283,4.424777274955786,4.731743494432217,4.563180052017617,4.225075,4.6301017,4.013818,4.6859293,4.447444,4.712984,4.313005,3.9732794761657715,4.10319709777832,3.0170440673828125,4.45790958404541,3.5347092151641846,3.7189252376556396,3.0934503078460693
/home/alexis/_MixedDataset/train_clean/LJ025-0012.wav,1.980875,3.397563,4.14745,3.4599583,3.7471947961649135,4.461752065327585,3.6353821821291294,3.942851,4.4991574,4.0548306,4.577157,4.383742,4.4161515,4.743191,3.4433441162109375,3.68636417388916,3.762352466583252,4.15397310256958,3.639021158218384,3.4908487796783447,3.258460283279419
/home/alexis/_MixedDataset/train_clean/LJ019-0050.wav,5.1039375,3.729426,4.0992084,4.093461,4.085006245594943,4.418404627833175,4.301301905102327,4.0721188,4.6087227,4.341507,4.701869,4.462862,4.6357746,4.5804534,4.085451126098633,4.142816543579102,3.2407209873199463,4.129325866699219,3.6588759422302246,3.6479005813598633,3.350266695022583
/home/alexis/_MixedDataset/train_clean/LJ036-0022.wav,9.09775,4.0266075,4.3489175,4.3594804,4.376109655168764,4.638753186998195,4.543501638522059,4.0285673,4.3915358,4.0483246,4.5995793,4.146885,4.545508,4.4974113,4.410037517547607,4.287802696228027,3.7326252460479736,4.518646240234375,4.528434753417969,4.264302730560303,3.8149447441101074
/home/alexis/_MixedDataset/train_clean/LJ011-0144.wav,6.868625,4.1846814,4.4527965,4.4576516,4.526673876306294,4.726575727964511,4.625611524029516,4.078646,4.3298616,4.038711,4.62989,4.2489133,4.531141,4.661148,3.7962207794189453,3.6547746658325195,3.760873317718506,4.188604354858398,4.027659893035889,3.788581132888794,3.3135180473327637
/home/alexis/_MixedDataset/train_clean/LJ001-0038.wav,9.7246875,3.5829706,4.3563437,3.6040833,3.9379508868673683,4.645109584473308,3.7976110914958143,4.289464,4.633461,4.185532,4.760878,4.5106616,4.529758,4.293324,3.804398775100708,4.209643840789795,3.47735595703125,3.694878578186035,3.6595120429992676,3.7505531311035156,3.1955454349517822
/home/alexis/_MixedDataset/train_clean/LJ006-0041.wav,3.490125,3.9008865,4.2225633,4.3304014,4.253804004590538,4.528668112021816,4.514918698206116,4.0196342,4.5167446,4.1891704,4.40932,4.115955,4.4753447,4.8992944,3.733124017715454,4.219425201416016,2.620957851409912,3.8276381492614746,3.9966700077056885,3.611581563949585,3.27085018157959
/home/alexis/_MixedDataset/train_clean/LJ050-0170.wav,3.583,3.1958394,3.9391994,3.4885888,3.5351933139816736,4.270236042840906,3.6585111144489026,3.8202872,4.7217026,3.836942,4.736605,4.392925,4.6902437,4.3344717,4.094235897064209,3.9435806274414062,4.02216100692749,4.122740268707275,4.167532444000244,3.5264272689819336,3.3780405521392822
/home/alexis/_MixedDataset/train_clean/LJ031-0097.wav,5.231625,4.1317334,4.3886557,4.5725203,4.476621313864237,4.672630437722767,4.716498056449284,3.9696581,4.635812,4.127676,4.6502514,4.440319,4.6918488,4.730413,3.8377389907836914,4.18159818649292,3.562063217163086,4.561564922332764,4.337553024291992,4.235770225524902,3.80930233001709
/home/alexis/_MixedDataset/train_clean/LJ006-0143.wav,2.6774375,3.4242735,4.2012196,3.4945774,3.7760791507019538,4.509949566501974,3.67741231921284,4.011504,4.629375,3.783286,4.671316,4.2609444,4.6327453,4.6744056,4.233618259429932,4.214768409729004,3.9732701778411865,4.233650207519531,4.105809688568115,4.365195274353027,3.990697145462036
/home/alexis/_MixedDataset/train_clean/LJ023-0034.wav,3.1883125,3.707633,4.052838,4.226874,4.06262482998373,4.375929845046267,4.421547795193072,3.692958,4.5638423,3.6541693,4.4392395,4.162515,4.574027,4.677987,3.7321276664733887,4.025341033935547,3.626513957977295,4.3916215896606445,3.5797245502471924,3.521214246749878,3.041405200958252
/home/alexis/_MixedDataset/train_clean/LJ008-0156.wav,9.109375,4.074853,4.4462404,4.3485203,4.422402409702969,4.721123169477296,4.534066074183611,4.020817,4.519604,4.0713253,4.611283,4.3681636,4.60704,4.520298,4.463374137878418,3.8750476837158203,4.16572904586792,4.140692710876465,4.447212219238281,3.962301731109619,3.713167905807495
/home/alexis/_MixedDataset/train_clean/LJ016-0429.wav,6.125625,4.0131764,4.329908,4.391787,4.363127015232375,4.622313431507025,4.5709570917232325,4.029095,4.6560583,4.389188,4.657817,4.3692727,4.667419,4.697676,4.223841190338135,3.6506450176239014,3.700946092605591,3.9166975021362305,3.8988406658172607,3.868292808532715,3.224144458770752
/home/alexis/_MixedDataset/train_clean/LJ045-0073.wav,5.6844375,2.683472,3.9969497,2.5247107,2.9856393412470896,4.3245241826542005,2.587091184909039,3.9853754,4.3165884,3.7195737,4.4525847,4.0223856,4.50064,4.6148806,3.8296689987182617,3.4867444038391113,3.939115524291992,4.106282711029053,4.204732894897461,3.1954965591430664,2.894981622695923
/home/alexis/_MixedDataset/train_clean/LJ005-0287.wav,6.9035,3.6404715,4.171032,3.7678638,3.994950481497495,4.48279135385613,3.967559261317882,3.9930131,4.4656897,3.9695709,4.377797,3.9835951,4.482869,4.5052485,3.473930835723877,3.922400951385498,3.7260992527008057,3.3352365493774414,3.609065055847168,3.25187611579895,2.826768159866333
/home/alexis/_MixedDataset/train_clean/LJ009-0234.wav,4.5930625,4.125276,4.393222,4.5237737,4.4704858797221,4.676501658273514,4.6787308647558215,4.1793575,4.5125465,4.01322,4.481987,4.150617,4.5479474,4.5886955,4.104971885681152,3.8054423332214355,3.901883602142334,4.23416805267334,4.429098606109619,4.00980806350708,3.571000099182129
/home/alexis/_MixedDataset/train_clean/LJ030-0219.wav,7.948375,4.16553,4.422256,4.5631742,4.508564256323694,4.700829684649388,4.709209015635607,4.255567,4.5570974,4.0117188,4.6753,4.3021717,4.694514,4.6187005,4.199497699737549,3.8626606464385986,4.225705623626709,4.2586822509765625,3.91217041015625,4.0931267738342285,3.752349853515625
